name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
Education Lecture Hall,15,28822160,,yes,,,,"POLYGON ((-111.9377017 33.4178004, -111.9379506 33.4178004, -111.9379506 33.4180153, -111.9378905 33.4180153, -111.9378905 33.4180726, -111.9377532 33.4180726, -111.9377532 33.4180153, -111.9377017 33.4180153, -111.9377017 33.4178004))",POINT (-111.9378256 33.4179253),632.4,6807.5
Payne Hall,16,28822195,,yes,,,,"POLYGON ((-111.9367837 33.4190167, -111.9367817 33.4187533, -111.9371338 33.4187546, -111.9372553 33.4187517, -111.9373012 33.4187506, -111.9377276 33.4187484, -111.9377296 33.4190118, -111.9367837 33.4190167))",POINT (-111.9372563 33.418883),2559.9,27554.5
Music Building,17,28822215,,yes,,,,"POLYGON ((-111.9385088 33.4177674, -111.9395307 33.4177707, -111.9395306 33.4177949, -111.9395074 33.4177956, -111.9395075 33.4178457, -111.9395377 33.4178453, -111.9395427 33.4179745, -111.9395419 33.4183216, -111.9393926 33.4183214, -111.9390883 33.4183208, -111.9390888 33.4181414, -111.9389661 33.4181412, -111.9389406 33.4181975, -111.9388633 33.4182549, -111.9387929 33.4182716, -111.9387678 33.4182775, -111.9387301 33.4182768, -111.9387319 33.4183587, -111.9386227 33.4183597, -111.9384325 33.418199, -111.9384324 33.4181104, -111.938521 33.4181101, -111.9385265 33.4180901, -111.9385419 33.4180244, -111.9385898 33.4179589, -111.9386624 33.417917, -111.9387224 33.4178986, -111.938818 33.4179028, -111.9388867 33.4179305, -111.9389294 33.4179612, -111.9389735 33.4180185, -111.9390288 33.4180186, -111.9390819 33.4180186, -111.9390823 33.41786, -111.9385086 33.417859, -111.9385088 33.4177674))",POINT (-111.9390415 33.4180478),4984.3,53650.9
Nelson Fine Arts Center,18,28822268,,yes,,,,"POLYGON ((-111.937812 33.4188989, -111.937812 33.418376, -111.9378721 33.4183545, -111.9379494 33.4183545, -111.9380438 33.4183616, -111.9381382 33.4183903, -111.9382326 33.4184333, -111.9383184 33.4184834, -111.9383871 33.4185336, -111.9384472 33.4186052, -111.9384729 33.418684, -111.9384815 33.4187413, -111.9387562 33.4187413, -111.9387562 33.4184619, -111.9391338 33.4184619, -111.9391338 33.4185766, -111.9390308 33.4185766, -111.9390308 33.4187485, -111.9391853 33.4187485, -111.9391853 33.4188918, -111.9389278 33.4188918, -111.9389278 33.4189634, -111.9387218 33.4189634, -111.9387218 33.4188989, -111.9383074 33.4188952, -111.937812 33.4188989))",POINT (-111.9384161 33.4186855),5372.7,57831.4
Ceramics Research Center,19,28822286,,yes,,,,"POLYGON ((-111.9396059 33.4195172, -111.9396059 33.4193166, -111.9391939 33.4193166, -111.9391939 33.4195172, -111.9396059 33.4195172))",POINT (-111.9393999 33.4194169),851.9,9169.6
10th St. Parking Structure,20,28822327,,yes,parking,,,"POLYGON ((-111.9376206 33.4197408, -111.937624 33.420665, -111.9379458 33.4206641, -111.9379425 33.41974, -111.9376206 33.4197408))",POINT (-111.9377832 33.4202025),3065.8,33000.4
COOR Building Geography/ Urban Planning,21,28822341,,yes,,,,"POLYGON ((-111.9378951 33.419139, -111.9373027 33.4191359, -111.9372996 33.4192333, -111.9372117 33.4192341, -111.9372143 33.4191371, -111.9368114 33.4191332, -111.9368277 33.4193611, -111.9367008 33.41936, -111.9366979 33.4195809, -111.9370615 33.4195843, -111.9370618 33.4195609, -111.9371252 33.4195615, -111.9371249 33.4195811, -111.93762 33.4195858, -111.9376198 33.419601, -111.9376976 33.4196017, -111.9376971 33.4196416, -111.9377379 33.419642, -111.9377387 33.4195873, -111.9379292 33.4195892, -111.9379321 33.4193715, -111.9378665 33.4193709, -111.9378951 33.419139))",POINT (-111.937336 33.4193724),5216.7,56152.3
Stauffer Comm.,22,28822362,,yes,,,,"POLYGON ((-111.9367151 33.4197079, -111.9370387 33.4197046, -111.9370379 33.4196501, -111.9375057 33.4196452, -111.9375115 33.4200384, -111.9370399 33.4200433, -111.9370402 33.4200678, -111.9367205 33.4200711, -111.9367151 33.4197079))",POINT (-111.9371207 33.4198612),3106.7,33440.0
Neeb Hall,23,28822368,,yes,,,,"POLYGON ((-111.9368244 33.4201871, -111.9369771 33.4201864, -111.9370356 33.4202945, -111.9370399 33.4204194, -111.9370134 33.42043, -111.9370052 33.4204482, -111.9369371 33.4204528, -111.9369314 33.4204337, -111.9368785 33.4204352, -111.9368698 33.4204524, -111.9367991 33.4204534, -111.936792 33.4204342, -111.936766 33.4204272, -111.9367669 33.4203073, -111.9368244 33.4201871))",POINT (-111.9369019 33.420325),645.4,6946.6
Art Building,24,28822379,,yes,,,,"POLYGON ((-111.9371222 33.4203442, -111.937517 33.4203442, -111.937517 33.4206737, -111.9371222 33.4206737, -111.9371222 33.4203442))",POINT (-111.9373196 33.4205089),1340.9,14432.8
Art Warehouse,25,28822381,,yes,,,,"POLYGON ((-111.9375916 33.4207159, -111.9379864 33.4207159, -111.9379864 33.4211601, -111.9375916 33.4211601, -111.9375916 33.4210598, -111.9378577 33.4210598, -111.9378577 33.4208449, -111.9375916 33.4208449, -111.9375916 33.4207159))",POINT (-111.9378201 33.4209311),1218.2,13112.3
Tower Center,26,28822436,,yes,,,,"POLYGON ((-111.9376849 33.4213982, -111.9374103 33.4213982, -111.9374103 33.4217994, -111.9375991 33.4217994, -111.9375991 33.4214842, -111.9376849 33.4214842, -111.9376849 33.4213982))",POINT (-111.9375169 33.4215848),856.8,9222.4
Tower Center,27,28822439,,yes,,,,"POLYGON ((-111.937664 33.4215205, -111.9379558 33.4215205, -111.9379558 33.4216637, -111.9378872 33.4216637, -111.9378872 33.4217855, -111.9377413 33.4217855, -111.9377413 33.4215778, -111.937664 33.4215778, -111.937664 33.4215205))",POINT (-111.9378248 33.421633),545.4,5870.9
College of Design North,28,28822451,,yes,,,,"POLYGON ((-111.9367504 33.4213323, -111.9373514 33.4213323, -111.9373514 33.4217622, -111.9367504 33.4217622, -111.9367504 33.4213323))",POINT (-111.9370509 33.4215473),2663.1,28665.2
College of Design South,29,28822457,,yes,,,,"POLYGON ((-111.9367354 33.4211448, -111.9367354 33.4208941, -111.937362 33.4208941, -111.937362 33.4211448, -111.9367354 33.4211448))",POINT (-111.9370487 33.4210195),1619.2,17428.5
Memorial Union,30,28822637,,yes,community_centre,,,"POLYGON ((-111.9339228 33.4172055, -111.9347888 33.4172055, -111.9347888 33.4175422, -111.9347208 33.4175422, -111.9347208 33.4175923, -111.9347888 33.4175923, -111.9347888 33.4178431, -111.9346608 33.4178431, -111.9346608 33.4180222, -111.9347978 33.4180222, -111.9347978 33.4182085, -111.9346518 33.4182085, -111.9346518 33.4181655, -111.9344548 33.4181655, -111.9344548 33.4182085, -111.9342308 33.4182085, -111.9342308 33.4181726, -111.9339738 33.4181726, -111.9339738 33.4176067, -111.9339228 33.4176067, -111.9339228 33.4172055))",POINT (-111.9343609 33.4176835),8200.3,88267.6
Hayden Library,31,28822655,,yes,,,,"POLYGON ((-111.9342793 33.4185763, -111.9348754 33.418575, -111.9348781 33.4194702, -111.9342821 33.4194714, -111.9342793 33.4185763))",POINT (-111.9345787 33.4190232),5499.7,59197.9
Hayden Library Entrance,32,28822657,,yes,library,,,"POLYGON ((-111.9351384 33.4187355, -111.9354302 33.4187355, -111.9354302 33.4189791, -111.9353279 33.4189803, -111.9353216 33.4189945, -111.9353091 33.4190082, -111.9352956 33.4190153, -111.9352812 33.4190156, -111.9352666 33.4190148, -111.9352443 33.4190031, -111.9352349 33.4189938, -111.9352303 33.4189795, -111.9351384 33.4189791, -111.9351384 33.4187355))",POINT (-111.9352842 33.4188625),761.4,8195.4
Danforth Chapel,33,28822660,,yes,,,,"POLYGON ((-111.9353821 33.4185737, -111.9353821 33.4184734, -111.9352448 33.4184734, -111.9352448 33.4185737, -111.9353821 33.4185737))",POINT (-111.9353134 33.4185236),141.9,1527.9
Wilson Hall,34,28822669,,yes,,,,"POLYGON ((-111.9363981 33.41845, -111.9355039 33.4184584, -111.9355039 33.4185818, -111.9359599 33.4185767, -111.9359568 33.4186204, -111.9364159 33.4186127, -111.9363981 33.41845))",POINT (-111.9359876 33.4185275),1337.3,14394.3
West Hall,35,28822716,,yes,,,,"POLYGON ((-111.9360706 33.4194131, -111.9357703 33.4194131, -111.9356415 33.4194131, -111.9356415 33.419363, -111.9357496 33.419363, -111.9357874 33.419363, -111.9357883 33.4191785, -111.9357466 33.4191801, -111.9357411 33.4190404, -111.9357892 33.4190404, -111.9357874 33.4188758, -111.9357422 33.4188758, -111.9356844 33.4188758, -111.9356844 33.4188598, -111.9356844 33.4188113, -111.9360706 33.4188113, -111.9360697 33.4188832, -111.9359901 33.4188834, -111.935987 33.4189019, -111.9359115 33.418902, -111.9359106 33.4190438, -111.9359783 33.4190423, -111.9359819 33.4191736, -111.9359106 33.4191728, -111.9359124 33.4193159, -111.9359925 33.419314, -111.935992 33.4193344, -111.9360678 33.4193338, -111.9360706 33.4194131))",POINT (-111.9358671 33.4191156),1341.9,14444.2
Dixie Gammage Hall,36,28822719,,yes,,,,"POLYGON ((-111.9360706 33.4188113, -111.9363796 33.4188113, -111.9363796 33.4194131, -111.9360706 33.4194131, -111.9360678 33.4193338, -111.936272 33.4193327, -111.9362711 33.4191441, -111.9361681 33.4191441, -111.9361681 33.4190796, -111.9362711 33.4190796, -111.9362711 33.418879, -111.9360697 33.4188832, -111.9360706 33.4188113))",POINT (-111.9362726 33.4191167),1051.4,11317.0
Matthews Hall,37,28822867,,yes,,,,"POLYGON ((-111.9358648 33.4200648, -111.9360193 33.4200648, -111.9360193 33.4200218, -111.9362424 33.4200218, -111.9362424 33.4200648, -111.9364141 33.4200648, -111.9364141 33.420165, -111.9362424 33.420165, -111.9362424 33.4202224, -111.9360193 33.4202224, -111.9360193 33.420165, -111.9358648 33.420165, -111.9358648 33.4200648))",POINT (-111.936137 33.4201191),798.2,8591.7
A J Matthews Center,38,28822889,,yes,,,,"POLYGON ((-111.9357156 33.4197326, -111.9354663 33.4197312, -111.9354666 33.4196889, -111.9352783 33.4196879, -111.935275 33.4201042, -111.9352743 33.4201898, -111.935712 33.4201922, -111.9357156 33.4197326))",POINT (-111.9354903 33.4199516),2155.6,23202.6
Lyceum Theatre,39,28822944,,yes,,,,"POLYGON ((-111.9362716 33.4203413, -111.9364862 33.4203413, -111.9364862 33.4207568, -111.9362974 33.4207568, -111.9362974 33.4205132, -111.9362716 33.4205132, -111.9362716 33.4203413))",POINT (-111.9363861 33.4205425),854.3,9195.5
Center for Family Studies,40,28822952,,yes,,,,"POLYGON ((-111.9360852 33.4208722, -111.9363856 33.4208722, -111.9363856 33.4210441, -111.9364457 33.4210441, -111.9364457 33.4211731, -111.9361882 33.4211731, -111.9361882 33.4211372, -111.9363255 33.4211372, -111.9363255 33.4210441, -111.9360852 33.4210441, -111.9360852 33.4208722))",POINT (-111.9362692 33.421004),742.9,7996.4
Fulton Center,41,28822961,,yes,,,,"POLYGON ((-111.9348349 33.4224902, -111.9340538 33.4224902, -111.9340538 33.4220748, -111.9348349 33.4220748, -111.9348349 33.4224902))",POINT (-111.9344444 33.4222825),3344.4,35998.3
Schwada Classroom Building,42,28866501,,yes,,,,"POLYGON ((-111.9308943 33.419503, -111.9305095 33.4195067, -111.930509 33.419468, -111.930508 33.4193975, -111.9305386 33.4193972, -111.9305376 33.4193157, -111.9304769 33.4193162, -111.9304763 33.4192666, -111.9302857 33.4192682, -111.9302834 33.4190784, -111.9302798 33.4187788, -111.9303399 33.4187071, -111.9305097 33.4187054, -111.9305082 33.418604, -111.9308798 33.4186003, -111.9308844 33.418918, -111.9308081 33.4189188, -111.9308089 33.4189711, -111.930811 33.41912, -111.930812 33.4191941, -111.93089 33.4191934, -111.9308943 33.419503))",POINT (-111.9306065 33.4190371),4579.8,49296.5
Interdisciplinary Sci. & Tech. 1,43,28866562,,yes,,,,"POLYGON ((-111.9316639 33.4192582, -111.9316639 33.4185489, -111.9315695 33.4185489, -111.9315695 33.4184701, -111.9314064 33.4184701, -111.9314064 33.4191005, -111.9313463 33.4191005, -111.9312691 33.4187137, -111.9311318 33.4188856, -111.9312004 33.4190576, -111.9311575 33.4191507, -111.9312176 33.4192796, -111.9312605 33.4192653, -111.9312519 33.4192438, -111.9313292 33.4192152, -111.9313378 33.4192582, -111.9316639 33.4192582))",POINT (-111.9314524 33.4189251),2861.8,30803.9
Parking Lot 27,44,28866684,,,parking,,,"POLYGON ((-111.9315037 33.4182354, -111.9314952 33.417519, -111.9312892 33.417519, -111.9312892 33.4182354, -111.9315037 33.4182354))",POINT (-111.9313943 33.4178796),1552.6,16711.8
Psychology North,45,28866724,,yes,,,,"POLYGON ((-111.9299159 33.4207751, -111.9299266 33.4205073, -111.9299046 33.4205073, -111.9292057 33.4205072, -111.9292056 33.4207818, -111.929733 33.4207768, -111.9299159 33.4207751))",POINT (-111.9295619 33.4206425),2000.1,21528.5
Interdisciplinary Sci. & Tech. 2,46,28866736,,yes,,,,"POLYGON ((-111.9300719 33.4211857, -111.9300725 33.4210728, -111.9300224 33.4210726, -111.9300227 33.4209997, -111.9300704 33.4209999, -111.9300709 33.4208939, -111.9297381 33.4208928, -111.9291229 33.4208907, -111.9291223 33.421004, -111.9291785 33.4210042, -111.9291782 33.4210631, -111.9291174 33.4210628, -111.9291168 33.4211824, -111.9300719 33.4211857))",POINT (-111.9295954 33.4210385),2789.5,30026.3
Physical Education West,47,28878211,,yes,,,,"POLYGON ((-111.9329349 33.4174071, -111.9331409 33.4174071, -111.9331409 33.417493, -111.9332783 33.417493, -111.9332783 33.4175862, -111.9333212 33.4175862, -111.9333212 33.4180375, -111.9334156 33.4180375, -111.9334156 33.4182094, -111.9328148 33.4182094, -111.9328062 33.4175074, -111.9329349 33.4175074, -111.9329349 33.4174071))",POINT (-111.9330756 33.4178483),4061.2,43714.5
Computing Commons,48,28878239,,yes,,,,"POLYGON ((-111.9321635 33.4175167, -111.9322957 33.4175167, -111.9325718 33.4175167, -111.9326184 33.4175167, -111.9326184 33.4181687, -111.9321635 33.4181687, -111.9321635 33.4175167))",POINT (-111.9323909 33.4178427),3057.2,32907.5
ASU Bookstore,49,28878276,,yes,,,,"POLYGON ((-111.9321292 33.4181534, -111.9321292 33.4174012, -111.9318288 33.4174012, -111.9318288 33.4175015, -111.9315713 33.4175015, -111.9315713 33.4181534, -111.9321292 33.4181534))",POINT (-111.9318601 33.4177987),4059.4,43695.3
Physical Education East,50,28878299,,yes,,,,"POLYGON ((-111.9303596 33.417484, -111.9312007 33.417484, -111.9312007 33.4181932, -111.9303596 33.4181932, -111.9303596 33.417484))",POINT (-111.9307802 33.4178386),6148.6,66183.2
Ross-Blakley Hall,51,28878390,,yes,library,,,"POLYGON ((-111.9300935 33.4168536, -111.9295528 33.4168536, -111.9293725 33.4168249, -111.929321 33.4168965, -111.9292867 33.4169968, -111.929261 33.4171473, -111.9292695 33.4172834, -111.929321 33.4172333, -111.9295785 33.4172333, -111.9295785 33.4172691, -111.92963 33.4172691, -111.9297244 33.4172906, -111.9298189 33.4173192, -111.9298618 33.4173407, -111.9298618 33.4174195, -111.9300935 33.4174195, -111.9300935 33.4168536))",POINT (-111.9297223 33.4170885),3823.6,41157.2
Armstrong Hall,52,28878404,,yes,,,,"POLYGON ((-111.9290636 33.4181001, -111.929158 33.4178494, -111.9290721 33.4174912, -111.9292438 33.4174553, -111.9292867 33.4175986, -111.929321 33.4175556, -111.9293725 33.4175198, -111.9294326 33.4174912, -111.9294755 33.4174912, -111.9295442 33.4175055, -111.9295871 33.4175556, -111.9296129 33.4175771, -111.9296472 33.4174553, -111.9298532 33.4174768, -111.9297588 33.4178207, -111.9298532 33.4180786, -111.929733 33.4181288, -111.9297073 33.4180571, -111.9296129 33.4180715, -111.9295957 33.4181216, -111.9295614 33.4181503, -111.9295099 33.4181789, -111.9294498 33.4181932, -111.9294069 33.4181789, -111.9293554 33.4181431, -111.9293296 33.4181073, -111.9293296 33.4180786, -111.9292524 33.4180715, -111.9292095 33.4180571, -111.9291751 33.4181288, -111.9290636 33.4181001))",POINT (-111.9294615 33.4178075),4427.7,47659.4
Rural Road Parking Structure,53,28878477,,yes,parking,,,"POLYGON ((-111.9278267 33.4183713, -111.927828 33.4169642, -111.927191 33.4169621, -111.9268074 33.4169608, -111.9268088 33.4170101, -111.9266223 33.417009, -111.9266248 33.4178403, -111.9266251 33.4179311, -111.9266264 33.4183679, -111.9271923 33.4183695, -111.9273595 33.41837, -111.9277208 33.418371, -111.9278267 33.4183713))",POINT (-111.9272285 33.417669),17359.1,186851.3
Birchett Park,54,28902977,,,,park,,"POLYGON ((-111.9398529 33.4150571, -111.9398521 33.415431, -111.9398435 33.4155958, -111.9398253 33.4156688, -111.939792 33.4157247, -111.9397232 33.4158205, -111.9395884 33.4159654, -111.9394011 33.4157327, -111.9392425 33.41555, -111.9389322 33.4153003, -111.9388168 33.4152112, -111.9386707 33.4151129, -111.9383 33.4149256, -111.9383415 33.4149008, -111.9384187 33.4148364, -111.9385303 33.4148077, -111.9386934 33.4147934, -111.9389766 33.4147934, -111.9398514 33.4147836, -111.9398518 33.4148633, -111.9398519 33.4148787, -111.9398529 33.4150571))",POINT (-111.9393097 33.4151967),10056.7,108249.1
Languages and Literature,55,28930749,,yes,,,,"POLYGON ((-111.934693 33.4214412, -111.9346947 33.4209685, -111.9347708 33.4209599, -111.9347779 33.4208149, -111.9346859 33.4208061, -111.9346841 33.4204161, -111.9345125 33.4204191, -111.9345142 33.4204516, -111.9344788 33.4204501, -111.9344788 33.4208075, -111.9343054 33.4208179, -111.9343071 33.4208431, -111.934316 33.4209715, -111.9344718 33.420973, -111.9344771 33.4214161, -111.9345178 33.4214161, -111.934516 33.4214441, -111.934693 33.4214412))",POINT (-111.934572 33.4209301),2638.3,28398.1
Central Plant,56,29215860,,industrial,,,,"POLYGON ((-111.9339569 33.4189178, -111.9334135 33.4189178, -111.9331672 33.4189178, -111.9331672 33.4192689, -111.9339569 33.4192689, -111.9339569 33.4189178))",POINT (-111.9335621 33.4190933),2857.9,30762.3
Life Sciences Tower,57,29215974,,yes,,,,"POLYGON ((-111.9340349 33.4193825, -111.9340421 33.4194056, -111.934073 33.4194048, -111.9340925 33.4194332, -111.9341099 33.4194697, -111.9341323 33.4194629, -111.9341386 33.4195302, -111.9341349 33.4195836, -111.9341155 33.4195776, -111.9341008 33.4196096, -111.9340811 33.4196344, -111.9340307 33.4196356, -111.9340297 33.4196645, -111.9335586 33.4196664, -111.9335584 33.4196335, -111.9335321 33.4196336, -111.9335309 33.4194271, -111.9335544 33.419427, -111.9335541 33.4193774, -111.9340349 33.4193825))",POINT (-111.9338194 33.4195227),1652.6,17788.2
Life Sciences C-Wing,58,29215993,,yes,,,,"POLYGON ((-111.9339476 33.4198538, -111.9335528 33.4198538, -111.9335528 33.4201762, -111.9339476 33.4201762, -111.9339476 33.4198538))",POINT (-111.9337502 33.420015),1312.0,14121.9
Engineering Center G-Wing,59,29216259,,yes,,,,"POLYGON ((-111.9326238 33.420194, -111.9316137 33.4202003, -111.9316137 33.4198492, -111.931751 33.4198492, -111.931751 33.4200068, -111.9323432 33.4200068, -111.9323432 33.4198922, -111.932472 33.4198922, -111.9324682 33.4199848, -111.9326237 33.4199824, -111.9326238 33.420194))",POINT (-111.9321004 33.4200745),2391.4,25741.3
Engineering Research Center,60,29216331,,yes,,,,"POLYGON ((-111.9312073 33.4194249, -111.9314562 33.4194249, -111.9314562 33.4194894, -111.9316107 33.4194894, -111.9316107 33.4197688, -111.9314562 33.4197688, -111.9314562 33.420084, -111.9314219 33.420084, -111.9314219 33.42017, -111.9312073 33.42017, -111.9312073 33.4194249))",POINT (-111.9313689 33.4197609),2326.1,25038.1
Engineering Center A-Wing,61,29216420,,yes,,,,"POLYGON ((-111.9317966 33.4184889, -111.9325777 33.4184889, -111.9325777 33.4186824, -111.9320284 33.4186824, -111.9320284 33.4188686, -111.9317966 33.4188686, -111.9317966 33.4184889))",POINT (-111.9321261 33.4186278),2002.8,21558.0
Engineering Annex,62,29216442,,yes,,,,"POLYGON ((-111.9322 33.4188686, -111.9325433 33.4188686, -111.9325433 33.4187182, -111.9322 33.4187182, -111.9322 33.4188686))",POINT (-111.9323716 33.4187934),532.2,5728.6
